FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,mrkt_frqcy,mrkt_setnm,prdct_desc,mrkt_gds_o,mrkt_type,source,market_nam,mrkt_mon,mrkt_tue,mrkt_wed,mrkt_thur,mrkt_fri,mrkt_sat,mrkt_sun,mrkt_days,set_type,x,y
5483,e2769ff4-22f9-45f7-ab72-11ba1fdd5afd,115328,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Uyam,BNSUKM13,Ukum,7021,Benue,BE,Weekly,Uyam Settlement Zaki Biam, , ,Food Stuff Mixed Other,GRID,Yam Market Zaki Biam,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,9.61409666692771,7.49553666688371
5484,d7ad5f81-aa67-4179-ab55-c16bf52121d9,115326,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ai-Oodo 2,BNSBGT05,Ogbadibo,7015,Benue,BE,Weekly,Ede, , ,Mixed,GRID,Ede Market,No,No,Yes,No,No,No,No,1, ,7.63197166695892,7.05995499992338
5485,eef0b1c7-b438-4027-888d-0cffbadaad0a,114978,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Kabusa,FCTABC07,Municipal Area Council,15006,Fct,FC, ,Galadimawa, , , ,OSGOF,Galadimawa Market, , , , , , , ,0,BUA,7.42653000005953,8.99253999962133
5486,c6deb52c-b19d-4210-b955-2b0cf6449b59,115325,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Nenzev,BNSGBG06,Logo,7012,Benue,BE,Weekly,Gbanyam, , ,Clothing Livestock Food Stuff Mixed,GRID,Gbanyam Market,No,Yes,No,No,No,No,No,1, ,9.29396166709734,7.49398666735084
5487,3eed1709-8a93-415f-a726-e7798a314d1c,115349,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaapen,BNSBKB05,Buruku,7004,Benue,BE,Weekly,Mbatie, , ,Mixed,GRID,Tyo Gbenda Mbajor Market,No,No,No,No,No,Yes,No,1, ,9.15266166660268,7.44241333320883
5488,6888a5af-61d6-4f62-b15e-fce8ce8c27c3,115324,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ikurav-Tiev 1,BNSKAL01,Katsina-Ala,7009,Benue,BE,Weekly,Mbayem, , ,Food Stuff,GRID,Anchaha Market,No,No,No,No,No,No,Yes,1, ,9.38823333260228,7.27989833284181
5489,3e52d08d-f346-4b92-a872-b405c76c895b,115323,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ikurav-Tiev 1,BNSKAL01,Katsina-Ala,7009,Benue,BE,Weekly,Soho, , ,Livestock Food Stuff,GRID,Soho Market,No,No,No,No,No,No,Yes,1, ,9.35614666683523,7.32306166676256
5490,9b18a471-eb11-49dc-aecf-97b01adf5299,115322,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbatyu,BNSGBK14,Gboko,7005,Benue,BE,Weekly,Kyaaja, , ,Mixed,GRID,Pakya Market,No,No,No,Yes,No,No,No,1, ,8.94979000040826,7.43391499977747
5491,2ba20b56-781b-42fa-ad74-9f9bc9a5c4f9,115321,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbakpegh,BNSGBK10,Gboko,7005,Benue,BE,Bi-Weekly,Amawagh, , ,Livestock Food Stuff,GRID,Amawagh Market,No,No,No,Yes,No,No,Yes,2, ,9.0468399999661,7.26793666704361
5492,92b1229c-e4d3-4aa2-bb5a-ccb08e752203,115320,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbatyu,BNSGBK14,Gboko,7005,Benue,BE,Bi-Weekly,Mbamegh, , ,Livestock Food Stuff,GRID,Ande Market,No,No,No,Yes,No,No,Yes,2, ,8.93612666711203,7.42008000029182
5493,f6abaf8b-b112-43d0-9696-ead694ea4cd0,115319,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Township 1,BNSTKP08,Oturkpo,7019,Benue,BE,Weekly,Ebologba, , ,Mixed,GRID,Ojabo Produced Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,8.16019666714254,7.1949866673009
5494,a651f63e-533f-4d87-a279-5fe56d4652f0,112984,7/13/2017 12:00:00 AM,racheal.olarewaju, ,Maihula,TRSBAL09,Bali,35002,Taraba,TA, ,Unguwan Jauro, , , ,OSGOF,Ung Jauro, , , , , , , ,0,SSA,10.8619600002539,8.07945999987913
5495,509f424c-a579-4141-95c6-083aed98e176,115318,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Shitile,BNSWNN09,Tarka,7020,Benue,BE,Weekly,Angyoho, , ,Livestock Food Stuff Mixed,GRID,Angyoho Market,Yes,No,No,No,No,No,No,1, ,8.85135833282084,7.51891000009647
5496,3799dbc3-12ec-4110-b14f-7bc6e8d2c57e,115317,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Apa,BNSGMU02,Ado,7001,Benue,BE,Weekly,Apa Ogbozu, , ,Mixed,GRID,Apa Ogbozu Market,No,No,No,No,No,Yes,No,1, ,7.94795999985416,6.73761500003229
5497,a0edd866-a743-4cbe-9766-cdaf32b56924,115316,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ulayi,BNSGMU10,Ado,7001,Benue,BE,Weekly,Ogbolokwuta Ulayi, , ,Mixed,GRID,Odoke Market,No,No,No,No,No,Yes,No,1, ,7.97482333303043,6.72314166715427
5498,db45ba75-b256-4433-9fde-e0b50b761041,115315,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ogege,BNSGMU07,Ado,7001,Benue,BE,Bi-Weekly,Ogi Community, , ,Food Stuff,GRID,Ojah Market Ogi,Yes,No,No,No,Yes,No,No,2, ,8.03833833294777,6.8777899999086
5499,42d7f3d8-1f4d-4baa-b632-c0f485734122,115313,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbakuha,BNSSEL09,Ushongo,7022,Benue,BE,Weekly,Front Of Road, , ,Food Stuff Mixed,GRID,Mbaabunde Market,No,Yes,No,No,No,No,No,1, ,8.98731499968756,7.11390833320309
5500,5d16772b-d626-4c97-bf65-44045928efd1,115311,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Atirkyese,BNSSEL01,Ushongo,7022,Benue,BE,Other,Chor Chor, , ,Other,GRID,Chpr Chor Market Mbayem,No,No,No,No,No,Yes,No,1, ,9.04914333279862,7.04403000028435
5501,aa63459f-7e12-4f6b-bb2d-a93f14d5c051,115309,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Egba,BNSGTU01,Agatu,7002,Benue,BE,Bi-Weekly,Adagbo, , ,Clothing Food Stuff Mixed Other,GRID,Adagbo Market,Yes,No,No,No,Yes,No,No,2, ,8.04417949978415,7.87310770016029
5502,27247654-12c0-4fdc-93cd-fa136c7dd547,115307,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ogege,BNSGMU07,Ado,7001,Benue,BE,Other,Rijo Market, , ,Mixed,GRID,Idokpo Market,No,No,No,No,No,Yes,No,1, ,8.03947666691471,6.86076499990486
5503,c6b379af-f7a8-496c-ba01-719607953676,115306,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Etenyi,BNSGMU04,Ado,7001,Benue,BE,Weekly,Ikpengbe, , ,Food Stuff,GRID,Ikpengbe Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,8.03719833343638,6.82983666722845
5504,0248371f-7171-4ba7-b477-5597931ddafb,115305,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Tondov L,BNSWDP11,Kwande,7011,Benue,BE,Weekly,Zev Community Atsor Zaki, , ,Food Stuff,GRID,Atsor Market Jaki,No,No,No,Yes,No,No,No,1, ,9.19371999967831,6.74486499981992
5505,501e8508-ceca-477c-b73b-d6b3a4777cf2,115304,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Tondov Ll,BNSWDP12,Kwande,7011,Benue,BE,Weekly,Mbacho, , ,Mixed,GRID,Kyume Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,9.26955666670688,6.78813166674308
5506,4a3e9ce0-fb4e-45d2-ba87-af29e08fba6d,115303,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Egba,BNSGTU01,Agatu,7002,Benue,BE,Weekly,Alia Community, , ,Clothing Food Stuff,GRID,Alia Market,No,Yes,No,No,No,No,No,1, ,8.00719666669283,7.87199999980021
5507,f01a1cc6-28fb-42f2-8cb0-fb4978f13e3d,115302,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaagir,BNSSEL04,Ushongo,7022,Benue,BE,Weekly,Mbaadaura, , ,Food Stuff,GRID,Ngobua Market,No,No,No,No,No,Yes,No,1, ,9.04296166734713,7.22527333279811
5508,d88ce3b6-817f-4c55-a632-ded5122a87e5,115301,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Oshigbudu,BNSGTU09,Agatu,7002,Benue,BE,Weekly,Oshigbudu Community, , ,Clothing Food Stuff,GRID,Oshigbudu Market,No,No,No,No,Yes,No,No,1, ,7.87382333298046,7.83242999974476
5509,e91c0a9b-3552-4b4d-92e9-22c216894434,115300,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaagir,BNSSEL04,Ushongo,7022,Benue,BE,Weekly,Shawon Settlement, , ,Mixed,GRID,Shawon Market,No,Yes,No,No,No,No,No,1, ,9.03709666667788,7.21863000037428
5510,e78c6840-6cc1-42de-b882-bf0576c36f94,115298,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Tondov Ll,BNSWDP12,Kwande,7011,Benue,BE,Weekly,Koti, , ,Clothing Livestock Electronic Spare Parts Food Stuff,GRID,Koti Market,No,No,No,No,No,No,Yes,1, ,9.21637500030607,6.7709966670626
5511,f30c8cad-e69d-4a26-938d-63326a1e6a70,115297,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Tondov L,BNSWDP11,Kwande,7011,Benue,BE,Weekly,Mbakunu, , ,Food Stuff,GRID,Mbakunu Market,No,No,No,No,No,Yes,No,1, ,9.21369833281187,6.71747000004052
5512,1e2036c1-8d44-4bf1-985d-6a56a34a9cec,115296,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbadura,BNSWDP05,Kwande,7011,Benue,BE,Weekly,Wende Injorov, , ,Livestock Food Stuff,GRID,Imander Wende Market,No,No,Yes,No,No,No,No,1, ,9.4613216669614,6.87693833293775
5513,fd6f0a75-57a9-44cc-b70b-a2a6f63cdc82,115295,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Tondov Ll,BNSWDP12,Kwande,7011,Benue,BE,Weekly,Tondov 2, , ,Livestock Food Stuff Mixed,GRID,Mbangough Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,9.26308000024187,6.80795666726641
5514,c2160565-1363-4080-aa53-2642b6e87373,115294,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaapen,BNSBKB05,Buruku,7004,Benue,BE,Weekly,Mbatsaase, , ,Food Stuff Mixed,GRID,Tomahar Market,No,Yes,No,No,No,No,No,1, ,9.11293789956449,7.5065703996043
5515,abfcc6e5-21f4-40ca-97fc-d481f7fae62f,115293,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Tondov Ll,BNSWDP12,Kwande,7011,Benue,BE,Weekly,Ada, , ,Clothing Livestock Food Stuff,GRID,Ada Market,No,Yes,No,Yes,No,No,No,2, ,9.2838250000238,6.78351666706061
5516,750a6e9e-d149-48d9-897b-61006bc71550,115292,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaapen,BNSBKB05,Buruku,7004,Benue,BE,Weekly,Kur Baka, , ,Mixed,GRID,Kur Baka Market,No,No,No,No,Yes,No,No,1, ,9.08483333289206,7.55076000027384
5517,93555e36-d1c1-4365-8055-365d30a181aa,115291,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Utabar,BNSGBK17,Gboko,7005,Benue,BE,Weekly,Adaaii, , ,Mixed,GRID,Adaaii Market,No,Yes,No,No,No,No,No,1, ,9.10108499957312,7.4483466670651
5518,09879601-79cb-41d8-8931-fe95be026ee3,114974,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Nuku,FCTABJ07,Abaji,15001,Fct,FC, ,Abaji Central, , , ,OSGOF,Abaji Central Market, , , , , , , ,0,BUA,6.95430000014494,8.47168000003205
5519,35c4b7e9-2461-4956-aa58-0277cb305e03,115290,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Nyiev,BNSYGJ07,Guma,7006,Benue,BE,Weekly,Ukohol, , ,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,Ukohol Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,8.55533833259801,8.03492166730115
5520,d0321981-ad9b-4c2e-a978-b12f8503bb50,114979,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Karu,FCTABC09,Municipal Area Council,15006,Fct,FC, ,Karu Village, , , ,OSGOF,Karu Village Market, , , , , , , ,0,BUA,7.57336999972574,9.00788000016195
5521,a24dab64-9ef0-4811-b0db-d94bed0e181b,115289,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ukpekpe,BNSGBK16,Gboko,7005,Benue,BE,Weekly,Mbaadudu, , ,Food Stuff Mixed,GRID,Y Junction Mbaadudu Market,No,No,Yes,No,No,No,No,1, ,9.01443500027511,7.43964000028581
5522,c526edfc-196a-4660-b857-0569683cc5cd,115288,7/19/2018 12:00:00 AM,racheal.olarewaju, ,North Bank 1,BNSMKD09,Makurdi,7013,Benue,BE,Other,72 Barrack Road Makurdi, , ,Other,GRID,Mami Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,8.55406833338691,7.7774199999331
5523,2eb14573-2bd7-43ee-8eac-74b576452c92,115287,7/19/2018 12:00:00 AM,racheal.olarewaju, ,North Bank 1,BNSMKD09,Makurdi,7013,Benue,BE,Other,Angwa Uchwan, , ,Livestock,GRID,Cattle Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,8.55656499977499,7.77390333327224
5524,b0cfdc49-cf82-424b-bce5-ac3431b614a7,115286,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaikyase,BNSTSE03,Konshisha,7010,Benue,BE,Weekly,Mbaikyase, , ,Mixed,GRID,Gungul Market Mbaikyase,No,No,Yes,No,No,No,No,1, ,8.57087666692468,7.14258333265474
5525,b849b8b8-bc75-466a-bf4f-cfbda8b7e7b4,115285,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ichama 2,BNSPKG04,Okpokwu,7018,Benue,BE,Other,Ichama Centre, , ,Clothing Livestock Electronic Spare Parts Food Stuff,GRID,Afor Market,Yes,No,No,No,No,No,No,1, ,7.78948166674559,6.9068750002811
5526,e09f4721-9269-4d25-bdf5-7bbfaadee760,115284,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaatikyaa,BNSBKB06,Buruku,7004,Benue,BE,Weekly,Vogu, , ,Mixed,GRID,Vogu Market,Yes,No,No,No,No,No,No,1, ,9.30547666661494,7.34074666662542
5527,d439d3fe-e774-4ee6-a3de-adeb7a219851,115283,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Yonov,BNSGBG10,Logo,7012,Benue,BE,Weekly,Wende Settlement, , ,Clothing Livestock Food Stuff,GRID,Wende Market,No,No,No,No,No,No,Yes,1, ,9.32983826842138,7.5965400771629
5528,edb2b231-9338-4d07-b19a-b4c952b1fd22,115282,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbakaange,BNSVDY06,Vandeikya,7023,Benue,BE,Other,Mbakunde Ankar, , ,Mixed,GRID,Ankar Market,No,No,Yes,No,No,No,No,1, ,9.01886169990757,6.79651329964912
5529,0d2274fd-744f-419b-bec7-96a849a7bb2d,115281,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaatikyaa,BNSBKB06,Buruku,7004,Benue,BE,Weekly,Iorough, , ,Clothing Livestock Food Stuff,GRID,Iorough Market,No,Yes,No,No,No,No,No,1, ,9.36759166672209,7.42580499990089
5530,8c02a748-cd55-441f-84c2-27686b5ee3e4,115280,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaatikyaa,BNSBKB06,Buruku,7004,Benue,BE,Weekly,Gemanen, , ,Mixed,GRID,Gemanen Market,No,Yes,No,No,No,No,No,1, ,9.34753499994036,7.45189000042325
5531,9c07dceb-9874-478f-b3e9-9ae6e3d57bda,115278,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ningev,BNSVDY10,Vandeikya,7023,Benue,BE,Bi-Weekly,Asham, , ,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,GRID,Mbasha Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,HA,8.99206804260615,6.87574571409345
5532,61a790fb-9d0d-49ab-bd5c-aaf69630a335,115277,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Fiidi,BNSMKD06,Makurdi,7013,Benue,BE,Weekly,Wurukum, , ,Mixed,GRID,Wurukum Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,8.54938509674486,7.72586425293298
5533,5ca6f51a-5223-4afc-9924-44281638073d,115275,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ukpekpe,BNSGBK16,Gboko,7005,Benue,BE,Weekly,Mbakpam Mbadim, , ,Clothing Livestock Food Stuff Mixed,GRID,Ishundugh Market,No,No,No,Yes,No,No,No,1, ,9.0039183327649,7.46355333321981
5534,de0876fc-3129-4a50-8cce-13eaa25eea41,115274,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Utabar,BNSGBK17,Gboko,7005,Benue,BE,Weekly,Mbaazem Yandev, , ,Clothing Livestock Food Stuff,GRID,Cms Market Mbaazem Yandev,No,Yes,No,Yes,No,No,No,2, ,9.08213499983043,7.40612999999956
5535,6343d73c-20eb-467d-b3ef-511fb95e7729,115273,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbatyu,BNSGBK14,Gboko,7005,Benue,BE,Weekly,Mbaasema, , ,Mixed,GRID,Orkaa Market Mbaasema,Yes,No,No,No,No,No,No,1, ,8.94745333330474,7.46444000000605
5536,eb6d82e4-f958-4316-a5d1-c2986cfb5eb5,115272,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbatyu,BNSGBK14,Gboko,7005,Benue,BE,Weekly,Mbaatsua, , ,Mixed,GRID,Afeese Market Mbaatsua,No,No,No,No,Yes,No,No,1, ,8.95604166728918,7.50490166707834
5537,32b331b9-e83c-4226-9574-6f7053f8afa4,115271,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbatyu,BNSGBK14,Gboko,7005,Benue,BE,Weekly,Mbayam Mbayion, , ,Clothing Livestock Food Stuff,GRID,Ihungwanor Market Mbayion,No,Yes,No,No,No,No,No,1, ,8.95413333288707,7.37225499996833
5538,822d99d1-137f-4065-833b-78e3186a8285,115270,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbagbera,BNSVDY04,Vandeikya,7023,Benue,BE,Other,Ahilejime Market, , ,Mixed,GRID,Ahilejime Market,No,No,Yes,No,No,No,No,1, ,9.07202639969864,6.81529000003354
5539,2bfc31ed-17c1-47d7-9c51-4d510476e1ce,115269,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ukpekpe,BNSGBK16,Gboko,7005,Benue,BE,Weekly,Mbaamenge, , ,Clothing Livestock Electronic Spare Parts Food Stuff Other,GRID,Aderaka Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,8.97878166734012,7.45288166665563
5540,c9461a0e-102a-4411-bd12-ebbde01b6d18,115268,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Mbaiwar,BNSGBK09,Gboko,7005,Benue,BE,Weekly,Mbaatirkyaa, , ,Clothing Other,GRID,Ankugh Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,9.04644499973699,7.47478166664064
5541,60b4c04f-d757-4dc6-9db6-ddd5428c0e27,115267,7/19/2018 12:00:00 AM,racheal.olarewaju, ,Ningev,BNSVDY10,Vandeikya,7023,Benue,BE,Other,Mbapuusu, , ,Mixed,GRID,Bako Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,9.01999500036902,6.83138500031754
5542,c891ca45-540d-4b04-8040-32fc7dedccbc,114999,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Kwaku,FCTKUJ08,Kuje,15004,Fct,FC, ,Kwaku, , , ,OSGOF,Kwaku Market, , , , , , , ,0,BUA,7.1525299999596,8.6839699998157
5543,ce922303-366b-475f-a91c-059116fd9116,114998,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Gwargwada,FCTKUJ04,Kuje,15004,Fct,FC, ,Gwargada, , , ,OSGOF,Gwargada Market, , , , , , , ,0,HA,7.10606999963085,8.56572000017792
5544,911d6b52-681c-491b-b532-a9ba8bc92635,114997,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Rubochi,FCTKUJ09,Kuje,15004,Fct,FC, ,Rubochi, , , ,OSGOF,Rubochi Market, , , , , , , ,0,BUA,7.03562000006298,8.53464000043573
5545,1443c88f-0995-4c84-b55b-2b03807fb115,114996,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Zuba,FCTGWA10,Gwagwalada,15003,Fct,FC, ,Zuba, , , ,OSGOF,Zuba Market, , , , , , , ,0,BUA,7.21551000038625,9.08883000010445
5546,9e141efb-3a42-486d-b39f-f0067ed0632e,114995,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Kutunku,FCTGWA06,Gwagwalada,15003,Fct,FC, ,Gwagwalada, , , ,OSGOF,Gwagwalada Market, , , , , , , ,0,BUA,7.07747000004053,8.93924000042574
5547,661660a1-eda7-40ea-ba58-600db0f69289,114994,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Kuduru,FCTBWR07,Bwari,15002,Fct,FC, ,Bwari, , , ,OSGOF,Bwari Market, , , , , , , ,0,BUA,7.38334000034081,9.28135999966429
5548,b4e482a9-f05b-46f1-8458-7902f4980909,114993,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Dutse,FCTBWR03,Bwari,15002,Fct,FC, ,Dutse Alhaji, , , ,OSGOF,Dutse Alhaji Market, , , , , , , ,0,BUA,7.36803000028431,9.13973000013942
5549,633b7261-4ebc-4931-8894-7df0ce9251f5,114992,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Dutse,FCTBWR03,Bwari,15002,Fct,FC, ,Mpape, , , ,OSGOF,Mpape Market, , , , , , , ,0,BUA,7.49475000021238,9.13819000016844
5550,3699fcbb-6a1a-4686-a6de-8da73abf397c,114991,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Gwarinpa,FCTABC05,Municipal Area Council,15006,Fct,FC, ,Gwarinpa, , , ,OSGOF,Gwarinpa Market, , , , , , , ,0,BUA,7.40668000018189,9.09886999995058
5551,42c86313-f506-445d-a579-924ddcba8c9f,114990,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Gwagwa,FCTABC04,Municipal Area Council,15006,Fct,FC, ,Karsana 1, , , ,OSGOF,Karsana 1 Market, , , , , , , ,0,HA,7.30235000035231,9.09301999997308
5552,61f55d59-42d6-4ad7-a9e9-5f52d85af5c3,114989,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Wuse,FCTABC12,Municipal Area Council,15006,Fct,FC, ,Wuse Zone 5, , , ,OSGOF,Wuse Zone 5 Market, , , , , , , ,0,BUA,7.46429000028331,9.06894999974276
5553,84280a40-6b6b-4f2c-a663-438e924e8693,114987,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Gwarinpa,FCTABC05,Municipal Area Council,15006,Fct,FC, ,Kado Village, , , ,OSGOF,Kado Village Market, , , , , , , ,0,BUA,7.3999599996543,9.06697000016544
5554,b9d80f19-fe39-4d00-ad81-021f6f5020a4,114986,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Gwarinpa,FCTABC05,Municipal Area Council,15006,Fct,FC, ,Utako, , , ,OSGOF,Utako Market, , , , , , , ,0,BUA,7.44485999998903,9.06352000024788
5555,9ebe5db1-338f-43b2-97d5-d122ff3ad526,114985,6/30/2017 12:00:00 AM,racheal.olarewaju, ,City Center 1,FCTABC01,Municipal Area Council,15006,Fct,FC, ,Garki Area 10, , , ,OSGOF,Garki Area 10 Market, , , , , , , ,0,BUA,7.48539000024834,9.03626999996055
5556,aa1728d0-9a89-4ea6-b477-279829e72a23,114984,6/30/2017 12:00:00 AM,racheal.olarewaju, ,City Center 1,FCTABC01,Municipal Area Council,15006,Fct,FC, ,Garki Area 2, , , ,OSGOF,Garki Area 2 Market, , , , , , , ,0,BUA,7.4776500003473,9.03591000044622
5557,efc510b8-e6ed-489b-bfe9-3c2c61472a5a,114983,6/30/2017 12:00:00 AM,racheal.olarewaju, ,City Center 1,FCTABC01,Municipal Area Council,15006,Fct,FC, ,Garki Area 1, , , ,OSGOF,Garki Area 1 Market, , , , , , , ,0,BUA,7.47104999995759,9.03232999992963
5558,2c704c4b-15f7-41af-adcc-2064ed92d0f5,114982,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Nyanya 1,FCTABC10,Municipal Area Council,15006,Fct,FC, ,Nyanya, , , ,OSGOF,Nyanya Market, , , , , , , ,0,BUA,7.5695499998327,9.02438000023687
5559,f89942b1-7635-4bb1-8675-092f12a4c359,114981,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Garki 1,FCTABC02,Municipal Area Council,15006,Fct,FC, ,Garki Village, , , ,OSGOF,Garki Village Market, , , , , , , ,0,BUA,7.48991999960833,9.01987999956236
5560,9284f22c-46b2-4a56-82d0-952f9a6f9261,113332,7/31/2017 12:00:00 AM,racheal.olarewaju, ,Amanator / Amanator-Isu,EBSNCA03,Onicha,11013,Ebonyi,EB, ,Eke Onueke, , , ,OSGOF,Eke Market Onueke, , , , , , , ,0,HA,7.77316000043373,6.14635999981419
5561,a94e5d5b-119e-4f26-9549-cc68051dece0,114973,6/30/2017 12:00:00 AM,racheal.olarewaju, ,Nuku,FCTABJ07,Abaji,15001,Fct,FC, ,Abaji Abatoir, , , ,OSGOF,Abaji Market Abatoir, , , , , , , ,0,BUA,6.95301000001155,8.46808000039175
5562,b7fecc0b-a42b-40c4-8c78-e6025a8b08e8,114972,7/18/2018 12:00:00 AM,kevin.ukueku, ,Chibiri,FCTKUJ01,Kuje,15004,Fct,FC,Bi-Weekly,Chukukwu, ,No,Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,GRID,Chukukwu, ,Yes, , , ,Yes, ,2, ,7.11862739883543,8.92148803524469
5563,e3843f4d-9554-4b9a-8337-2c2efd1aa02d,114971,7/18/2018 12:00:00 AM,kevin.ukueku, ,Gwagwa,FCTABC04,Municipal Area Council,15006,Fct,FC,Weekly,Tunga Fulani, , ,Clothing Livestock Food Stuff Mixed,GRID,Tomatoes Market,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,7.27353833272792,9.10279333284609
5564,0d98ea48-82bb-49dc-bbc5-7e8438b39929,114970,7/18/2018 12:00:00 AM,kevin.ukueku, ,Gwagwa,FCTABC04,Municipal Area Council,15006,Fct,FC,Weekly,Saburi, ,Building materials,Other,GRID,Deidei Building Material,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7, ,7.27551666676084,9.10347333272819
5565,a2521a62-6a78-454c-bd38-b11f790e9eeb,114969,7/18/2018 12:00:00 AM,kevin.ukueku, ,Gui,FCTABC03,Municipal Area Council,15006,Fct,FC,Weekly,Goza, , ,Livestock Food Stuff Mixed,GRID,Goza Market,Yes, , , ,Yes, , ,2, ,7.29584833273441,8.93232499989887
